suggestions,24
dealing,101
liquid,60
tostabilise,18
finding,55
rhode,18
wait,78
lies,16
announcing,52
lift,93
westminster,31
wake,37
elsewhere,54
assumed,51
walt,17
confrontation,24
assumes,18
andits,38
wang,69
diversification,22
officers,89
totalling,125
slaughter,84
javier,18
ecolab,16
negotiators,55
focus,124
dramatic,38
ward,43
warm,27
wars,16
link,93
wary,21
appoint,18
wash,18
pepsico,18
represent,87
shopping,49
wave,48
prefer,38
lira,21
lire,128
list,150
satellite,59
definite,16
live,91
europes,27
christian,49
venezuelan,40
venezuelas,36
neutral,32
meetingof,16
indosuez,17
thegeneral,24
posting,38
unisys,32
francisco,63
stone,37
signing,46
stood,135
drafted,21
leadmanager,50
frequent,15
labor,90
licence,29
subsequent,41
store,100
storm,24
asubsidiary,50
commonstock,130
story,32
arab,105
draft,88
placement,91
dollaryen,26
arco,16
bethlehem,20
coordinate,23
stemmed,20
adsteam,16
drain,42
railroad,36
volkswagen,63
performed,24
tests,87
whitney,20
ariz,17
avoiding,15
unitof,26
license,82
febres,20
army,84
extra,93
governing,31
ministeryasuhiro,16
certainly,90
selective,18
documentation,19
pressconference,17
drawn,61
pctcompared,21
installation,27
university,81
mikhail,20
excluding,103
twocompanies,15
display,28
boren,22
porsche,18
cumulative,143
getty,39
happy,45
asan,15
hostile,57
ascs,22
sixth,43
toabout,18
broaden,25
broader,36
downward,68
asia,144
onetime,32
questions,85
broadly,45
chicagos,16
adjusting,18
obstacles,28
allthe,15
police,107
buoyant,24
pctfrom,59
recovering,17
usedto,21
safeguards,21
factories,51
compatible,29
manage,64
willy,20
dominican,16
distributors,32
geneva,54
wounded,19
sofar,22
involves,59
polish,24
toopen,19
attracted,29
schemes,37
floatingrate,18
offerings,67
conclude,35
disclosure,47
bushel,66
livestock,61
outline,23
suitable,25
unocal,30
interestrate,22
elevator,27
acted,45
appeared,133
centrale,20
yearold,39
atpc,26
purchaser,17
strip,15
benetton,16
atts,30
alberta,42
weak,147
relied,17
relief,132
friends,16
credited,16
harbour,22
introducing,34
game,33
wedd,15
generating,37
soyoil,19
confirm,46
generation,52
maxwell,25
sullivan,34
singapores,22
ayear,131
garn,18
weir,15
gary,18
painewebber,75
onfriday,25
prosecutors,20
whichwould,49
packaging,45
audi,20
endorsed,30
redeemable,60
went,138
waiting,89
stored,15
reopening,16
renewal,42
weve,84
syndrome,17
renewed,97
winds,27
norstar,32
tanjug,41
auto,108
warehouses,15
useful,32
happens,19
toldreuters,77
ontariffs,20
financialinstitutions,27
willingness,44
basedon,22
heavier,16
escalation,20
therapy,15
airways,93
gathering,34
theinternational,115
hasnt,16
retailer,33
heavily,73
dividends,120
canadiandlrs,18
tanker,47
apparent,64
assured,28
bound,34
thethird,26
gradually,53
bearing,35
norwegian,39
chiles,29
divest,17
avia,15
markedly,16
rebates,39
exxon,84
hinted,19
bearish,33
restaurant,21
partnerships,24
tehran,61
packages,57
dominion,65
aspart,22
parliamentary,75
avon,15
polled,57
employed,43
employee,66
nation,124
firmed,62
firmer,69
incorporated,23
platforms,30
becomes,58
exposed,18
annum,32
nickel,37
jamaica,22
billionfrancs,30
firmly,28
load,113
analysis,46
debtsecurities,24
saunders,18
register,19
numberof,15
supplementary,28
indirectly,28
connecticut,28
commonwealth,44
jeffrey,24
collapsed,26
convince,22
authorization,27
glantz,15
roebuck,24
portuguese,27
conventional,34
promised,74
lord,31
promises,24
lose,69
lots,75
upward,91
saidtoday,15
lows,54
fulfill,17
norcros,22
fundamental,63
powers,84
aided,32
aides,27
aggregates,16
quarterlydividend,17
ronald,54
retained,69
vigorous,17
philadelphia,51
laboratory,32
distribute,40
chinas,135
hetold,20
bminus,30
midfebruary,19
concrete,40
whom,40
arecord,44
covered,93
soviets,54
ozone,16
regain,22
instrument,46
encor,24
spreads,21
mightbe,19
bitter,17
capitalisation,23
governors,63
delivered,90
malaysia,106
prevailing,40
dlrscompared,25
regard,37
writedowns,15
ferdinand,20
gonzalez,17
wide,67
boxes,19
exceeded,57
beach,20
samjens,16
doubled,43
affiliate,94
gets,17
suffer,40
everything,40
wind,28
wine,27
thisafternoon,16
bangladesh,48
inorder,23
programmes,15
claimed,40
signal,85
conable,66
extend,141
eurocommercial,20
extent,100
beans,44
wire,22
wish,40
yearthe,15
thereby,20
arthur,22
triggered,52
expanded,88
thebank,58
eliminate,72
camdessus,17
communique,102
endof,50
observer,17
beneficial,48
inseptember,21
thatit,35
oilprices,37
thedeficit,18
primarily,116
endjanuary,19
thegovernments,58
andrew,20
toremain,15
nonresidents,15
hawke,20
aerospace,91
cashflow,19
rupees,67
simultaneously,26
signup,26
rocket,20
therest,17
nervous,39
samuel,33
sellers,46
dallas,54
targets,124
kenya,34
solid,39
developments,122
privately,98
drill,35
aziz,17
aresult,33
conservatives,66
lakes,26
drive,107
euroyen,32
solve,65
subsidiaryof,24
appliance,21
ataround,16
popularity,25
futurestrading,15
reasonable,70
lucrative,16
reasonably,16
aluminium,103
corrected,17
februaryfrom,18
debenturesdue,19
nissan,51
emirates,44
programming,17
gained,124
profittaking,36
assessing,16
nigel,42
master,20
standby,21
withits,22
brokerages,18
hambrecht,17
oneday,16
arising,31
becor,26
icahn,40
fourday,17
expecting,42
mediterranean,23
explosion,38
examine,41
elaborate,94
breach,43
witha,48
accelerated,32
compact,24
consultations,37
ought,22
facing,61
ofconvertible,39
breaks,19
albert,20
manila,76
visible,26
appointed,86
tended,15
ltds,87
stations,77
lukman,32
reflect,136
kingdom,58
chirac,55
compare,26
institutionalinvestors,15
exchanged,46
served,61
serves,32
withdraw,68
indefinite,21
mideast,27
zealands,33
exploratory,19
todetermine,17
anaverage,38
bbminus,20
regarding,59
client,16
withdrew,41
disaster,48
rail,54
rain,95
communitys,26
vicechairman,23
delays,60
rand,103
foods,80
rank,38
gilt,66
clayton,67
overcapacity,15
rare,26
americanexpress,17
ontario,82
itsfinancial,17
raws,19
shouldbe,29
volatility,52
holdingcompany,15
hoechst,49
luis,17
driving,25
undervalued,34
presidentreagan,23
themeeting,29
origins,15
railroads,15
nymex,21
receiving,70
built,113
thecapital,20
relationship,66
effects,142
rupiah,24
lifetime,16
lanka,48
exemption,25
lifting,43
granting,24
inflows,23
construct,18
anundisclosed,17
xerox,31
sellits,15
listing,105
doubling,17
weekended,16
channels,29
naturalgas,15
meaning,23
railway,74
conagra,15
nynex,20
huckaby,24
heightened,17
enterprise,44
volumes,54
taiwans,118
arranged,67
arranger,36
himself,30
thailands,26
thethree,20
usussr,15
converted,87
approaching,15
anestimated,19
addressing,21
bancshares,30
wolf,16
wont,66
bringing,91
ofsubordinated,15
wood,67
publication,25
taylor,23
word,27
mechanisms,18
nikko,43
marketplace,40
toaround,20
begun,99
enjoy,16
drafting,34
anagreement,87
hospital,72
exceeds,33
denominated,36
exists,23
foran,17
maryland,32
absolute,20
fords,17
consolidate,24
reception,21
toother,16
pretty,30
steers,37
aseparate,17
pacts,44
philip,34
forma,22
forms,48
holland,16
prohibit,19
urban,16
successor,32
irrigation,16
itdowngraded,43
compete,91
dlrsfrom,74
toprevent,29
bags,144
whites,34
lebanon,22
baht,39
forum,35
priority,77
read,41
manufactured,49
manufacturer,67
manufactures,39
island,103
ball,30
drops,16
appeals,72
tested,33
soymeal,42
band,116
reed,53
bang,20
gmac,17
gmbh,40
vancouver,25
toreceive,24
regime,25
appears,128
basf,20
bass,50
rely,32
loanassociation,31
manner,29
registrations,44
attractive,80
incentive,58
surveyed,15
fivebillion,18
fujioka,30
theofficial,49
uganda,23
occurred,68
harvesting,35
revs,22
doubted,21
onjune,17
modification,19
address,83
disagreed,18
lyng,138
worked,82
worker,19
holdersof,15
contrary,26
contrast,52
sunflower,30
trillion,47
centers,86
offoreign,23
twomonth,17
theannual,17
insurers,37
machine,63
employs,39
escort,20
winterkill,15
twoday,39
combat,35
fromits,21
thegulf,27
yards,22
obtained,91
landing,17
larry,17
promoting,28
investigate,25
promotion,29
chryslers,23
unwanted,16
guaranty,74
stockmarket,31
obligations,109
returned,84
drawing,58
goal,103
sixyear,21
patents,28
indirect,44
example,88
economicgrowth,25
ounce,133
nonperforming,74
laser,32
caution,37
shipped,74
goes,74
compares,122
established,128
nature,43
unsecured,68
decisions,98
quotes,20
thedecision,18
faster,68
radioactive,17
gone,51
reputation,20
commercialbank,15
domesticdemand,24
limiting,40
countertrade,19
oppenheimer,19
exporting,75
clinical,43
featured,16
moneysupply,26
features,33
violence,18
injapan,25
ecuadorean,27
sound,70
nicaraguan,27
bepaid,15
eventually,77
aninvestment,17
notably,38
particular,111
practical,16
nominated,16
keating,36
anthony,25
selloff,35
corona,15
removal,44
practices,102
relations,139
kuwaiti,78
kuwaits,17
removed,47
volatile,41
bidders,27
pleaded,18
boards,72
unusual,54
stoppage,17
bean,20
bear,96
andindustry,31
beer,22
beet,72
preference,92
petrocanada,17
bottomed,22
rica,25
severance,16
rebate,55
rich,27
rico,21
belt,28
interstate,91
customer,126
exposures,15
rigs,112
accused,57
deutsche,97
onemln,29
shorter,25
maximize,19
intermediate,54
ring,28
theacquisition,45
suppliers,67
isnot,43
theoutstanding,16
shortly,122
breakdown,39
supplying,18
biotechnology,28
trials,40
opecs,52
ofgovernment,21
claim,51
prolonged,16
yamaichi,25
poultry,52
atits,15
ratherthan,27
circuits,22
pennsylvania,56
errors,17
directorgeneral,21
inability,23
sudan,33
influence,57
clark,49
metropolitan,50
applications,131
plain,17
opens,24
gray,30
sitting,18
cairo,15
efficiency,58
grew,149
plane,46
grey,22
threat,90
expectsto,15
provincial,33
citicorp,137
paint,17
integration,40
plate,15
downgraded,22
aires,41
lufkin,33
downgrades,17
casualty,18
initiate,18
gros,66
thelondon,21
plaza,29
memories,15
marketed,40
drugs,84
asimilar,21
offive,16
nonvoting,26
tostart,15
morethan,99
sending,24
closings,16
fujitsu,58
valueof,22
india,144
sticking,20
fixing,20
fears,116
bakers,51
suspending,20
fuels,28
sealy,20
malcolm,28
fairchild,72
casualties,22
burns,23
acceptable,48
choice,109
expiration,77
sears,78
uranium,21
seats,92
complex,97
recommended,90
aletter,34
invest,137
obliged,20
thepurchase,36
lloyd,21
allocations,30
analystssaid,32
donald,71
mitchell,21
sanford,19
buses,20
guidance,21
onepct,16
bauxite,19
fourpct,22
penalty,24
vaskevitch,19
settling,17
satisfactory,63
fiveyears,28
described,113
manuel,21
bidding,66
msdos,18
megawatt,21
defensive,27
petroleos,25
peking,55
elected,89
quebec,86
women,18
ticker,15
rebels,54
mail,39
rigid,22
calif,89
inflationary,41
fecsa,16
indebted,21
denmark,59
insisted,29
withholding,28
suspend,57
mart,48
calny,24
mass,50
sentiment,104
consultation,17
reaffirm,15
illinois,105
macintosh,19
tocomment,19
jones,95
contributing,17
requesting,18
contribution,80
trustco,16
atlantic,96
trustee,31
hasintroduced,16
outof,19
regulation,53
consistently,16
thedebentures,20
profitability,82
enter,103
calculations,21
departure,39
melamed,23
expanding,73
movements,87
bilzerian,20
worsen,18
eurobonds,62
regret,21
expense,65
sprinkel,43
thesystem,23
inrecent,23
isconsidering,17
islikely,33
itscurrent,21
entry,78
drawings,21
beused,25
thrift,40
ctsper,20
minority,74
asking,71
brusca,17
socalled,105
hectare,16
tranches,54
canal,26
threatening,26
maekawa,16
theagreement,40
morrison,19
feels,32
bufferstock,25
canadas,139
priorities,19
mailed,22
road,50
rock,16
istat,15
seeks,45
panel,121
delors,26
canon,20
seems,91
transcanadas,17
sections,21
gorbachev,22
panic,45
isthe,16
extremely,86
yorkbased,16
roll,23
rolm,15
marathon,27
rome,21
briefly,20
washingtons,22
devalued,16
reverse,63
room,107
assurances,27
colombian,23
pontiac,20
colombias,20
sooner,19
dealings,69
ross,28
violations,65
suits,18
twomln,21
meridian,17
daiichi,18
defendants,28
condition,118
attorneys,17
bloc,35
fromapril,18
blow,27
syndicate,98
inits,80
table,46
andinternational,25
oregon,29
blue,43
refrain,15
perform,21
netherlands,97
westpac,53
explaining,16
emphasized,21
tonnage,35
meal,70
mean,135
wholly,101
meat,123
extension,112
theprevious,66
departments,102
feeling,42
mees,17
turkey,91
bethe,16
extensive,35
capel,30
remark,15
itsaid,116
providing,105
thanexpected,18
registered,135
abarrel,53
switched,23
thatcould,17
establishing,37
killed,89
menu,15
assembly,83
bplus,29
fromthe,136
bargaining,29
undersecretary,42
suggests,31
ithink,16
cooperatives,21
admit,16
michel,26
requests,55
theforeign,23
jorge,24
matching,23
jorio,16
accompanied,35
unilateral,31
nogales,26
saturday,101
combination,102
refiners,49
refinery,137
supervision,20
words,27
papua,18
credibility,28
affair,44
stimulating,20
collapse,89
brasilia,19
commit,15
stimulation,19
arrested,35
infringement,15
seattle,23
actually,60
choose,33
licensing,49
thecontract,18
works,91
climb,24
buyer,89
optical,37
airports,18
portugals,26
experts,93
worry,29
worse,32
totaloutstanding,28
worst,68
lastnight,17
williams,63
toexpand,17
alliedsignal,28
billiondlr,53
disruption,24
elaborating,22
annualmeeting,37
visited,27
twopct,18
theeuropean,60
fought,17
trapped,22
resulted,142
besides,32
republican,108
space,108
itraised,26
centres,33
borrowers,112
cards,50
body,103
parallel,27
ourselves,25
resultof,15
spain,148
cargo,138
stabilizing,20
miyazawa,145
chevron,38
southafrica,18
bomb,23
darman,21
aspossible,17
promise,37
bonn,86
book,86
boom,33
spare,22
spark,17
accounted,109
seipp,16
americans,61
adopt,65
boyd,21
inquiry,43
across,108
rescheduled,26
selected,71
campeau,25
inmay,21
simple,22
branches,83
simply,71
turned,77
holder,75
regulators,93
turner,17
whichhas,31
function,21
restraint,43
cases,112
nextweek,18
resumption,17
shortcovering,18
buyout,122
nonopec,27
communities,15
themost,21
looked,39
stockand,15
certificate,84
auction,135
portfolio,108
privateplacement,19
taxation,41
allowing,116
heifers,29
midnight,42
redundancies,29
mercury,22
compaq,23
atthe,141
pctagainst,17
mich,33
requiring,53
mids,15
territory,34
sometimes,28
innew,30
snyder,18
comply,48
macmillan,16
exception,40
mild,23
mile,49
milk,39
mill,92
mind,38
mint,26
shared,38
hadbeen,64
undertaken,34
lichtblau,15
proxmire,33
royalty,29
eddie,53
hernandez,26
theproposed,37
itscommon,40
miss,18
steven,18
miti,97
supported,147
hasstarted,19
easier,81
chosen,36
runs,77
brackets,27
refining,83
ofrecord,40
reduces,32
unusually,22
rush,21
easily,56
treatment,99
easing,55
westgermany,68
navistar,16
shamrock,55
aminus,26
joseph,51
hambros,18
border,51
diplomat,72
motorola,19
agrees,18
swings,17
rehabilitation,18
tonnesof,41
organizations,26
sells,57
century,53
arbitragers,20
inflow,39
bros,20
sovietunion,26
trucking,15
super,28
inoctober,29
hutchison,29
pctrise,24
arbitrageur,16
assigned,57
unpaid,21
pctinterest,29
earlierthis,16
guinness,48
paulo,47
billington,15
progressive,41
worldbank,25
edward,52
institutes,45
affairs,123
capability,20
miners,80
video,136
allegations,42
develops,22
availability,38
mention,23
speed,78
agencies,107
handling,60
judge,94
justice,87
exchangeable,48
arkansas,15
organisation,117
spell,29
acceptance,76
justify,23
leaving,96
spend,98
spent,84
glass,42
opposing,20
arrival,20
balanced,60
balances,86
toboost,19
dollardenominated,18
innovember,20
arrived,31
proceeding,34
andwould,20
roughly,55
zenith,28
thebusiness,19
forcomment,20
lobbying,18
fendt,18
pleased,38
zambias,15
topped,20
supervisory,51
hearings,43
tangible,21
supreme,82
samples,16
reaching,68
generic,38
talking,76
sometime,33
edged,26
basispoints,32
vehicle,91
cawll,21
crudeoil,28
conrail,22
israel,52
protectionism,65
weare,24
protectionist,100
tokeep,16
views,57
surge,56
reviewed,37
indecember,67
saidhe,58
weakened,28
debate,105
sense,61
saidin,46
hahn,23
harvests,19
ownership,133
mcleod,15
hall,36
halt,105
hand,107
hang,18
hans,22
membership,98
debtand,24
missed,19
walked,16
walker,25
station,73
harm,25
phoenix,39
donaldson,39
risen,127
rises,149
triple,26
recession,120
beoffered,19
movement,113
captured,17
hamburg,17
slashed,16
levelof,18
risks,82
risky,19
plantings,56
metall,22
metals,136
howard,108
ryan,16
takes,91
viability,15
bulk,109
bull,62
petrochemical,28
cosaid,39
promote,84
demands,118
thecurrent,75
inform,17
inwashington,34
retaliate,52
bush,19
allegheny,65
thesale,40
thesame,85
seoul,26
advances,98
buys,25
newzealand,18
statements,134
blocking,21
lastweek,43
appropriations,40
involving,97
wallis,25
instance,20
proportion,51
toaccept,17
isoffering,20
intervene,53
expenses,146
comprise,80
cyclops,130
roach,20
override,21
donors,30
otherwise,53
roads,29
benchmark,38
lusinchi,20
shelfregistration,16
institution,63
criticised,62
impair,16
resource,35
widened,46
resolving,20
extends,18
thirdquarter,56
foundation,46
preparation,25
rescheduling,141
stopgap,15
federally,21
caracas,17
intel,43
pursued,20
wedge,17
thrust,21
attitude,52
mood,20
chancellor,107
newmont,57
microchip,30
grisanti,20
debenture,62
speculated,48
lankas,15
newsletter,29
pctand,40
happen,73
sixpct,24
unquoted,33
robin,15
discoveries,23
thetransaction,33
toldreporters,50
headquarters,74
rival,45
juice,41
remainder,76
river,121
pctcoupon,23
drilled,34
unprecedented,26
associations,48
running,130
switch,45
wouldnot,38
ferry,33
entering,26
sought,147
rainfall,57
acceptances,27
fortune,22
libyan,31
roderick,18
hear,27
heat,18
ivorian,23
vienna,26
tanks,29
irving,43
candidates,47
squeeze,15
serve,108
conglomerate,17
ableto,15
pctstake,28
leveraged,62
yugoslavias,26
checks,25
unsuccessful,36
suggest,49
healthy,43
platinum,42
holmes,16
paribas,38
fairly,89
portion,137
triton,19
substantially,137
equitable,39
objective,64
santos,76
shortage,128
toholders,18
foreigncurrency,28
meters,30
byrd,20
degree,46
importers,46
southeast,62
termination,25
merchant,96
perpetual,23
crash,42
columbia,63
pointing,23
weaken,22
weaker,71
craxi,19
matched,17
leslie,17
turmoil,21
noteholders,17
claiming,23
crazy,58
environment,81
pratt,29
kenosha,16
boardsaid,19
austin,15
columbus,15
resisted,16
turnaround,38
secondary,114
bulletin,37
theremainder,15
setup,17
saturated,17
statoil,29
considerable,59
onapril,44
considerably,36
inland,43
riyal,32
managed,114
manages,18
norsk,19
inlate,20
realise,15
reality,37
matter,143
inclusion,18
crushers,27
succeeding,35
remote,26
financeminister,33
realize,26
remove,61
idaho,15
discounted,26
relationships,15
bookrunner,19
sponsored,17
wealth,16
murray,22
